#entry_id	catalog	external_id	external_url	name	description	entry_type	mnm_user_id	q	matched_on	matched_by_username	auxiliary_data	born	died	dates_in_wikidata	lat	lon	multi_match_candidates
281289047	7738	1163	https://www.aikstats.se/player.php?id=1163	Simon Nurme	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5	0	Q2356570	20260327213003	automatic							
281289048	7738	952	https://www.aikstats.se/player.php?id=952	Mattias Gillhart	Swedish association football player, played for AIK, , active ? - ?	Q5	4	Q133247444	20260327210247	Auxiliary data matcher							
281289049	7738	960	https://www.aikstats.se/player.php?id=960	Wanderson do Carmo	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q979503	20260327213003	automatic							
281289050	7738	969	https://www.aikstats.se/player.php?id=969	Erik Sundin	Swedish association football player, played for AIK, , active 1985-2001	Q5	0	Q944746	20260327213004	automatic							6196121,6196130,6196137,6196226,83372262,944746
281289051	7738	1365	https://www.aikstats.se/player.php?id=1365	Ferdinand Humenberger	Swedish association football player, played for AIK, Tränare, active 1930-1932	Q5	3854451	Q5443844	20260328031059	Quesotiotyo							
281289052	7738	1196	https://www.aikstats.se/player.php?id=1196	Isidor Behrens	Swedish association football player, played for AIK, Grundare, active ? - ?	Q5	0	Q5568911	20260327213004	automatic							
281289053	7738	1373	https://www.aikstats.se/player.php?id=1373	Torsten Lindberg	Swedish association football player, played for AIK, Tränare, active 1969-1970	Q5	0	Q1336279	20260327213004	automatic							110322586,1336279
281289054	7738	985	https://www.aikstats.se/player.php?id=985	Filip Tronêt	Swedish association football player, played for AIK, Forward, active ? - ?	Q5	0	Q1413602	20260327213004	automatic							
281289055	7738	994	https://www.aikstats.se/player.php?id=994	Mia Pettersson	Swedish association football player, played for AIK, , active 1997-1999	Q5	0	Q113573454	20260327213005	automatic							
281289056	7738	805	https://www.aikstats.se/player.php?id=805	Lennart Sjögran	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289057	7738	1389	https://www.aikstats.se/player.php?id=1389	Tommy Dagostino	Swedish association football player, played for AIK, Målvakt, active 1999- ?	Q5											
281289058	7738	1003	https://www.aikstats.se/player.php?id=1003	William Amamoo	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q8004397	20260327213005	automatic							
281289059	7738	814	https://www.aikstats.se/player.php?id=814	Eddie Gustafsson	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5	0	Q464216	20260327213005	automatic							
281289060	7738	1011	https://www.aikstats.se/player.php?id=1011	Tommy "Fröken" Bäckman	Swedish association football player, played for AIK, , active 1995-1996	Q5											
281289061	7738	822	https://www.aikstats.se/player.php?id=822	Dušan Uhrin	Swedish association football player, played for AIK, Tränare, active 2002-2002	Q5	0	Q528678	20260327213005	automatic							1268229,528678,61989593
281289062	7738	830	https://www.aikstats.se/player.php?id=830	Peter Wennberg	Swedish association football player, played for AIK, Tränare, active 2022- ?	Q5	0	Q47503103	20260327213005	automatic							114761557,124217620,47503103
281289063	7738	1492	https://www.aikstats.se/player.php?id=1492	David Ekholm	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q1174325	20260327213005	automatic							1174325,47067992
281289064	7738	1032	https://www.aikstats.se/player.php?id=1032	Oliver Simic	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289065	7738	1254	https://www.aikstats.se/player.php?id=1254	Lars Wretman	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289066	7738	844	https://www.aikstats.se/player.php?id=844	Christer Lans-Persson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289067	7738	1040	https://www.aikstats.se/player.php?id=1040	John Wall	Swedish association football player, played for AIK, , active 2010-2013	Q5	0	Q337370	20260327213007	automatic							14945536,15821599,17091205,337370,3473516,47452330,6262757,6262763,6262765,670320
281289068	7738	1049	https://www.aikstats.se/player.php?id=1049	Robert Arreman	Swedish association football player, played for AIK, Ungdomstränare, active ? - ?	Q5											
281289069	7738	1443	https://www.aikstats.se/player.php?id=1443	Godar Kabali	Swedish association football player, played for AIK, Yttermittfältare, active 2016-2017	Q5											
281289070	7738	1517	https://www.aikstats.se/player.php?id=1517	Ruben "Massa" Gelbord	Swedish association football player, played for AIK, , active ? - ?	Q5	4	Q947805	20260327210247	Auxiliary data matcher							
281289071	7738	1058	https://www.aikstats.se/player.php?id=1058	Norlla Amiri	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q21180926	20260327213008	automatic							
281289072	7738	787	https://www.aikstats.se/player.php?id=787	Sophie Josefsson	Swedish association football player, played for AIK, Kommunikationschef, active 2007-2012	Q5											
281289073	7738	1067	https://www.aikstats.se/player.php?id=1067	Branimir Hrgota	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q898547	20260327213008	automatic							
281289074	7738	1292	https://www.aikstats.se/player.php?id=1292	Lars Edin	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q110433346	20260327213008	automatic							
281289075	7738	795	https://www.aikstats.se/player.php?id=795	Karol Zyto	Swedish association football player, played for AIK, Läkare, active 2005-2018	Q5											
281289076	7738	905	https://www.aikstats.se/player.php?id=905	Philip Haglund	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q2543707	20260327213009	automatic							
281289077	7738	1076	https://www.aikstats.se/player.php?id=1076	Thomas Edselius	Swedish association football player, played for AIK, Ekonomichef, active 2011-2012	Q5											
281289078	7738	52	https://www.aikstats.se/player.php?id=52	Jesper Winzerling	Swedish association football player, played for AIK, Forward, active 2000- ?	Q5											
281289079	7738	1541	https://www.aikstats.se/player.php?id=1541	F Velander	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289080	7738	1085	https://www.aikstats.se/player.php?id=1085	Oskar Cederling	Swedish association football player, played for AIK, Back, active ? - ?	Q5											
281289081	7738	921	https://www.aikstats.se/player.php?id=921	Jael Ferreira	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q6121721	20260327213010	automatic							
281289082	7738	1476	https://www.aikstats.se/player.php?id=1476	Andreas Brännström	Swedish association football player, played for AIK, Tränare, active 2023- ?	Q5	355014	Q28967631	20260327213832	Salgo60							
281289083	7738	1093	https://www.aikstats.se/player.php?id=1093	Mikael Ishak	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q1334135	20260327213010	automatic							
281289084	7738	930	https://www.aikstats.se/player.php?id=930	O Wallentin	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289085	7738	1102	https://www.aikstats.se/player.php?id=1102	Ishmail Koroma	Swedish association football player, played for AIK, Mittback, active ? - ?	Q5											
281289086	7738	1120	https://www.aikstats.se/player.php?id=1120	Niklas Nestlander	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289087	7738	957	https://www.aikstats.se/player.php?id=957	Tom Wiking	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q709404	20260327213010	automatic							
281289088	7738	1129	https://www.aikstats.se/player.php?id=1129	Robert Svanström	Swedish association football player, played for AIK, , active ? - ?	Q5	0	Q63093248	20260327213010	automatic							
281289089	7738	965	https://www.aikstats.se/player.php?id=965	Charlie Granfeldt	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289090	7738	1138	https://www.aikstats.se/player.php?id=1138	Henrik Koch	Swedish association football player, played for AIK, Säkerhetsansvarig, active ? - ?	Q5	0	Q11088813	20260327213010	automatic							110736569,11088813,114173949,114423726,119165650,12305261,123913673,19832475,51787244,76448801
281289091	7738	1362	https://www.aikstats.se/player.php?id=1362	Rasmus Mattsson	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5											
281289092	7738	1192	https://www.aikstats.se/player.php?id=1192	Pétur Þorsteinsson	Swedish association football player, played for AIK, Back, active 2015- ?	Q5	0	Q7264743	20260327213011	automatic							16423906,16423908,7264743
281289093	7738	1370	https://www.aikstats.se/player.php?id=1370	Frank Soo	Swedish association football player, played for AIK, Tränare, active 1958-1958	Q5	0	Q789052	20260327213011	automatic							1444249,5489702,789052
281289094	7738	982	https://www.aikstats.se/player.php?id=982	Mats "AIK-trubaduren" Hellberg	Swedish association football player, played for AIK, Scenen, active ? - ?	Q5	26041	Q5798868	20260328145930	Jssfrk							
281289095	7738	1154	https://www.aikstats.se/player.php?id=1154	Christer Danielsson	Swedish association football player, played for AIK, Styrelsemedlem, AIK FF, active ? - ?	Q5	0	Q93258320	20260327213011	automatic							106940113,93258320
281289096	7738	1378	https://www.aikstats.se/player.php?id=1378	Frederick "Fred" Spiksley	Swedish association football player, played for AIK, Tränare, active 1911-1911	Q5	26041	Q1414201	20260328150001	Jssfrk							
281289097	7738	991	https://www.aikstats.se/player.php?id=991	Johnny Nilsson	Swedish association football player, played for AIK, Fysiolog, active 2011-2014	Q5	0	Q16649999	20260327213012	automatic							112144311,16649999,63254561
281289098	7738	700	https://www.aikstats.se/player.php?id=700	Nicolas Escobar	Swedish association football player, played for AIK, , active 2007-2008	Q5	0	Q5718969	20260327213012	automatic							102184183,110821239,120340507,20853376,5718969
281289099	7738	810	https://www.aikstats.se/player.php?id=810	Tobias Eriksson	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5	0	Q1982714	20260327213012	automatic							1982714,3376559,91007380
281289100	7738	1394	https://www.aikstats.se/player.php?id=1394	Robin Mattsson	Swedish association football player, played for AIK, Målvakt, active 2004- ?	Q5											
281289101	7738	1008	https://www.aikstats.se/player.php?id=1008	Thomas Gravius	Swedish association football player, played for AIK, Styrelsemedlem, active 2011-2012	Q5											
281289102	7738	1228	https://www.aikstats.se/player.php?id=1228	Krsto Beko	Swedish association football player, played for AIK, Mittfältare, active ? -2018	Q5											
281289103	7738	1016	https://www.aikstats.se/player.php?id=1016	Lukas Syberyjski	Swedish association football player, played for AIK, Scout, active 2007-2017	Q5											
281289104	7738	827	https://www.aikstats.se/player.php?id=827	Alexander "Alex" Axén	Swedish association football player, played for AIK, , active ? - ?	Q5											
281289105	7738	832	https://www.aikstats.se/player.php?id=832	Christer Youssef	Swedish association football player, played for AIK, Vänsterytter, active ? - ?	Q5	0	Q5109208	20260327213013	automatic							
281289106	7738	1251	https://www.aikstats.se/player.php?id=1251	Joar Bach	Swedish association football player, played for AIK, Assisterande naprapat, active ? -2018	Q5											
281289107	7738	765	https://www.aikstats.se/player.php?id=765	Richard Money	Swedish association football player, played for AIK, Tränare, active 2003-2004	Q5	0	Q1384016	20260327213014	automatic							116233156,1384016,18783907,42559466,5447245,76168680,76244599,76244890
281289108	7738	1045	https://www.aikstats.se/player.php?id=1045	Ilija Juvkovic	Swedish association football player, played for AIK, Yttermittfältare, active ? - ?	Q5											
281289109	7738	773	https://www.aikstats.se/player.php?id=773	Björn Wesström	Swedish association football player, played for AIK, Scoutingchef, active 1999-2021	Q5	0	Q879763	20260327213014	automatic							
281289110	7738	857	https://www.aikstats.se/player.php?id=857	Lennart Andersson	Swedish association football player, played for AIK, Högerytter, active ? - ?	Q5	0	Q5555340	20260327213014	automatic							11754141,16912348,19975896,26262201,28354600,5555340,5555345,5725661,86755590,95264307
